127.0.0.1 - - [17/Apr/2025:08:53:51 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 227280
127.0.0.1 - - [17/Apr/2025:08:54:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dem&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 436
127.0.0.1 - - [17/Apr/2025:08:54:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dem&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 321
127.0.0.1 - - [17/Apr/2025:08:54:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dem&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 173008
127.0.0.1 - - [17/Apr/2025:08:54:34 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=dem&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 479
127.0.0.1 - - [17/Apr/2025:08:54:37 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 15376
127.0.0.1 - - [17/Apr/2025:08:54:37 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 321
127.0.0.1 - - [17/Apr/2025:08:54:37 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 635
127.0.0.1 - - [17/Apr/2025:08:54:37 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=des&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 19518
127.0.0.1 - - [17/Apr/2025:08:54:39 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 323
127.0.0.1 - - [17/Apr/2025:08:54:39 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 128254
127.0.0.1 - - [17/Apr/2025:08:54:39 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 184658
127.0.0.1 - - [17/Apr/2025:08:54:39 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 204916
127.0.0.1 - - [17/Apr/2025:08:54:42 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:08:54:42 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:08:54:42 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:08:54:42 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:04:11 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=sentinel&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 1543
127.0.0.1 - - [17/Apr/2025:09:05:07 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:05:07 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:05:07 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:05:07 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:05:21 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [17/Apr/2025:09:05:21 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 849
127.0.0.1 - - [17/Apr/2025:09:05:21 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 7329
127.0.0.1 - - [17/Apr/2025:09:05:21 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=stars^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 4138
127.0.0.1 - - [17/Apr/2025:09:16:18 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:16:18 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:16:18 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:16:18 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:17:38 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:17:38 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:17:38 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:17:38 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:17:45 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=seth%20honzik&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 331
127.0.0.1 - - [17/Apr/2025:09:17:45 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=seth%20honzik&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 329
127.0.0.1 - - [17/Apr/2025:09:17:45 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=seth%20honzik&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 459
127.0.0.1 - - [17/Apr/2025:09:17:45 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=seth%20honzik&defType=edismax&qf=stars^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 421
127.0.0.1 - - [17/Apr/2025:09:19:33 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:19:33 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:19:33 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:19:33 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:20:24 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:20:24 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:20:24 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:20:24 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:21:02 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:21:02 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:21:03 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:21:03 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:21:52 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [17/Apr/2025:09:21:52 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 849
127.0.0.1 - - [17/Apr/2025:09:21:52 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 7329
127.0.0.1 - - [17/Apr/2025:09:21:52 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=stars^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 4138
127.0.0.1 - - [17/Apr/2025:09:42:16 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 3040
127.0.0.1 - - [17/Apr/2025:09:42:16 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 647
127.0.0.1 - - [17/Apr/2025:09:42:16 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 13936
127.0.0.1 - - [17/Apr/2025:09:42:16 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=se&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 5399
127.0.0.1 - - [17/Apr/2025:09:42:20 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [17/Apr/2025:09:42:20 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 849
127.0.0.1 - - [17/Apr/2025:09:42:20 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 7329
127.0.0.1 - - [17/Apr/2025:09:42:22 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [17/Apr/2025:09:42:22 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=christopher%20sean&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 849
